INVESTMENT_ID,CUSTOMER_ID,ASSET_CLASS,INVESTMENT_AMOUNT,CURRENT_VALUE,INVESTMENT_DATE,UPDATED_AT
5c89fa7f-6176-46c9-8367-3b1b6779c7d2,a73bc9e5-a243-46a1-ab3f-cd682738ef34,Real Estate,46701.6,77429.23,2022-05-03,2025-03-15 13:16:53
05c8ba07-4c71-4920-af15-94b1912b1e7a,80891183-8be5-4f9b-8623-00a99d9a7ed2,Real Estate,22225.05,113613.4,2016-03-01,2025-03-15 13:16:53
6c4c6bdb-ff3c-459b-9020-3ebfed4d292f,b89fd0ec-d99a-40ad-a55d-177840565b24,Real Estate,26017.0,94012.92,2021-03-31,2025-03-15 13:16:53
3c9c2bca-2ae8-407c-809d-b359e31d0b86,0fad9bda-9241-41d3-a513-5e9ac8787d22,Crypto,71862.8,16819.7,2022-07-31,2025-03-15 13:16:53
2a5ac015-dca7-45a8-9250-83f44a37ebe3,e4940e96-9152-47b2-937f-e25695a22891,Mutual Fund,57579.56,32319.17,2019-11-10,2025-03-15 13:16:53
72afd49e-801d-4b13-ab99-c12fb82e3bfe,f163e6ec-cf65-4f90-b4ed-4254b25e61d9,Crypto,41594.81,34228.93,2022-04-18,2025-03-15 13:16:53
f43a5f05-dddb-4990-a72b-d9fdc9108dee,4303931a-e028-4388-bdd8-38721b4052fe,Bond,84670.24,36000.41,2019-05-13,2025-03-15 13:16:53
fd3f7aaf-ee56-4d32-bcd3-52d9133a5bd5,a8f9b623-37bc-4549-985a-4a45cad62407,Real Estate,76866.3,78017.49,2015-11-02,2025-03-15 13:16:53
543f17d9-eadc-4e03-b776-d9b929da2102,e2b7667d-947d-4085-bdc8-3eda3dc3fdfe,Bond,2176.41,132999.56,2022-01-12,2025-03-15 13:16:53
a4d1607b-0e50-4126-b341-e88dac1de59b,6f1ff2a2-1cef-41e6-9eff-c7c8fb40a553,Real Estate,74855.39,104625.52,2015-06-07,2025-03-15 13:16:53
0043fc5b-2222-4323-9db1-4d30598457de,5f0566fb-31fd-4ddc-9d41-116c1ac7be6c,ETF,11471.41,83008.82,2023-10-10,2025-03-15 13:16:53
776b4d7b-494b-4935-a2a7-ac9ac9be6830,3f09daef-53c4-4078-b10d-6ac6ca1f5b1c,Bond,48844.7,61476.83,2022-01-21,2025-03-15 13:16:53
fb41ffcb-7562-4a49-a538-20866ebb14ce,50f804cd-7a73-4194-9eb3-3e00bbbf1e62,Mutual Fund,75352.72,41800.85,2023-11-25,2025-03-15 13:16:53
efabe4e3-8fd2-4015-ad5e-ffa58f4b910c,095f8176-4667-40d8-8846-8528f2c19a94,ETF,14904.11,4842.97,2018-05-31,2025-03-15 13:16:53
77ab15d6-b6e6-4366-ad50-9b91e7e54a7a,6139ff27-375e-4ffa-9a97-f6141e87891a,Bond,42004.18,45203.65,2020-05-25,2025-03-15 13:16:53
c09abde2-31cf-4839-8c74-8228f4ad156b,1b024682-c44b-4782-a98f-d015ee460cc4,Mutual Fund,68279.53,55725.21,2021-02-20,2025-03-15 13:16:53
ecc1570c-0ac9-42f7-9c26-ed428bfda0ea,6008dde0-4d47-4df4-8d30-7bfb45c3d1ce,Crypto,12803.59,130667.5,2021-04-20,2025-03-15 13:16:53
16214657-e7d9-4f27-b085-ba7e3197763e,16fe01b4-05cf-401a-99bc-245f248ffac2,ETF,20039.52,1341.07,2022-03-28,2025-03-15 13:16:53
fc944c02-88ee-4479-a278-d40da161b833,5d89127f-29d3-40f0-ac60-583e4a8b5234,Stock,48176.56,122549.78,2019-01-17,2025-03-15 13:16:53
a1db0c1c-8bfe-4cf3-b468-96a2501cc732,c3c38038-8550-4255-a708-144ef06ee83d,Mutual Fund,68908.01,84900.94,2019-06-09,2025-03-15 13:16:53
65e77ff7-2ef4-4296-8660-ad97dbebb04d,b2395a28-2b33-4c73-a61f-e96195ffb71b,Bond,58238.62,101523.71,2017-09-02,2025-03-15 13:16:53
b123e586-527b-44fa-a37e-76a4e2fc983b,0dcd2db3-2c88-422d-a979-42a02dc5c08a,Mutual Fund,76194.08,12068.51,2016-09-07,2025-03-15 13:16:53
e134e2dd-b3d4-4189-9891-ee7d816b76d3,45d4ba24-9620-48e3-b664-21fe3e9ef634,Bond,26543.78,137006.78,2022-10-25,2025-03-15 13:16:53
a5b57e66-ecc5-4e9b-aabc-0989d190d238,07ccf521-7772-4dc5-8c4d-63032fe1df50,Real Estate,45938.06,5492.72,2023-05-09,2025-03-15 13:16:53
7b989f34-ac24-4b4b-befe-047ebfd94113,38cdbb76-2907-4df1-b43f-9f309ebca237,Bond,51632.39,127022.77,2019-09-09,2025-03-15 13:16:53
27eeec46-dd94-4314-aa1e-0cb56df719fc,af65c529-18d8-409d-a0f3-451e823380df,Real Estate,89978.78,57247.01,2016-03-12,2025-03-15 13:16:53
5d1c7c65-afa9-46d6-b08c-ebd1663c610f,aa7ae223-2a2a-48bf-8791-fccb46f6bbe5,Crypto,92937.68,26890.94,2021-07-08,2025-03-15 13:16:53
8682162a-e336-472f-bb06-e1be17c267bc,c692e44a-0fe1-4187-876a-d02af53fc8c3,Mutual Fund,93206.52,144736.52,2023-12-12,2025-03-15 13:16:53
0889b523-f66d-4c54-ba02-0cf55650d7ed,db73d03d-6f40-4fc2-a17b-6dacc376b226,Mutual Fund,50550.3,29990.98,2021-07-07,2025-03-15 13:16:53
ee02c1ef-ecc3-4297-861d-8c2aac4906fc,f6b625c3-8430-4035-b9cf-d0b5d1bc134a,Real Estate,74268.35,1328.2,2023-07-24,2025-03-15 13:16:53
395b70c2-e842-4043-8ec0-cf7780e1cc74,0884a993-091f-463b-b7c9-6f9d993e066d,Bond,74136.51,101967.94,2020-04-11,2025-03-15 13:16:53
5798eef4-d888-4870-aabe-b1c8751b3581,53e9c1dd-6a7f-42bf-96fe-c46cd15c2010,Real Estate,93409.42,114648.02,2021-05-27,2025-03-15 13:16:53
45916b5d-a620-4063-897c-51e16a42912b,cde121bc-ebc8-45f3-8d28-d935b4e7fa81,Mutual Fund,90928.49,63573.44,2021-08-03,2025-03-15 13:16:53
13704f81-8170-47bc-931a-ddcd91c4be4d,0ba6fa72-674a-498b-9803-48293fc24885,Crypto,61887.38,53704.98,2020-03-10,2025-03-15 13:16:53
5a8250ad-5238-486a-a233-72fe644b1684,1b864b5a-6530-41c0-bb00-138881494f28,Stock,19822.18,130890.65,2021-08-12,2025-03-15 13:16:53
427d1650-bb52-4394-a202-1a36e8bf078e,8beeeccf-c609-4588-a33d-67608cf8464e,Stock,58155.43,97952.65,2020-02-05,2025-03-15 13:16:53
62641bd0-0bbb-4e6c-99de-9f93df80fb73,ecd1435f-77e6-48b2-b914-ec5a00a25ab6,ETF,60778.0,48308.98,2019-08-31,2025-03-15 13:16:53
126be73f-57c3-40e1-a51e-49f823057e49,232c2799-d8f9-49eb-a7b1-b8aa0f15fa60,Mutual Fund,32872.79,146702.98,2016-06-28,2025-03-15 13:16:53
742ac27a-0e53-487a-a0ff-d4e0f3c616f8,e26af96d-22b4-4a50-9065-c4b06ecac880,Mutual Fund,51969.46,19165.99,2020-02-13,2025-03-15 13:16:53
65ca1474-1b8e-44fc-be0d-80b44c972376,584d3cad-d56e-4d7b-9aac-89ce40915eed,Stock,78554.95,16824.33,2019-08-05,2025-03-15 13:16:53
5975b39f-230f-4893-8d5d-41f83ed1a333,b9b1a5e1-d162-48a2-b2a1-3235a024fbfb,Mutual Fund,13364.19,11799.18,2016-02-05,2025-03-15 13:16:53
1961c619-56be-48ae-afa3-46b30984ca31,bae2fed2-2432-4251-8b5c-25e94a977b7d,Mutual Fund,62540.5,95440.84,2021-03-18,2025-03-15 13:16:53
277e1145-f66e-4a01-9a1e-d9dc6a2d856e,5d53dfac-5daa-42a0-8ef8-3c0f2fd249ca,Stock,94511.62,3822.6,2018-03-16,2025-03-15 13:16:53
763e0aa8-2317-4a54-9683-d839bdd76735,9cf47f56-950d-43c6-8656-9481c1cb195d,Crypto,44103.98,75205.2,2020-04-18,2025-03-15 13:16:53
77528f5f-9252-4475-9f0f-498802d06f2f,4766c4eb-c5f5-498a-83b5-0188eee5e2fd,Crypto,48322.75,45594.67,2022-11-23,2025-03-15 13:16:53
11e38d2f-4f98-4026-9f5c-790169aafcc5,91d7fb26-e64a-476d-890f-bf7c2fd286fd,Stock,4600.49,76475.82,2020-05-16,2025-03-15 13:16:53
212c3431-b8ed-4c17-ad32-acdc5a616801,7457b6fb-6c44-447c-845d-93b678dfeb5a,Mutual Fund,83263.5,87233.68,2019-07-26,2025-03-15 13:16:53
2030cb43-eed2-4767-875f-2ae7a63684ca,6f9d0abf-328d-455d-98fc-a66f3ccf3826,ETF,76810.73,66050.05,2021-06-23,2025-03-15 13:16:53
3b300d6a-42f8-4e99-b287-4a85fb981783,53648bd0-5876-462b-a40e-9d2294769610,ETF,1042.37,105016.77,2019-07-15,2025-03-15 13:16:53
1e31a247-8eb1-4f59-9a4f-77fb2ed8b057,65b09930-156f-4d06-9858-f5040f4e3b35,Mutual Fund,68639.78,63625.43,2019-11-03,2025-03-15 13:16:53
61a51a29-53e6-46de-ab18-f1dd49cbdc6e,d99813ff-948b-42f2-9067-d7dcc7afbf5b,Bond,17567.4,72455.91,2016-12-16,2025-03-15 13:16:53
4efa0b0e-e781-478a-a4be-ec897fd2886c,3a3fa5fd-520d-4f66-bd31-74b1924cee4a,ETF,53393.28,30677.64,2022-05-03,2025-03-15 13:16:53
28b1f5cb-e36c-4f78-9cb3-6d4b02885a74,58e21f94-7d9e-40b4-b3eb-c18f74658159,Crypto,10611.17,63410.22,2017-07-09,2025-03-15 13:16:53
54c09b21-6f60-4d4c-aed8-ae3dd4ccffa7,b0fab4e1-47f3-4eeb-8eb5-a678b2eacbfd,ETF,31894.05,74387.64,2023-08-30,2025-03-15 13:16:53
d82a6a74-bbc0-41a7-9142-642967a2013e,2c58bfbe-8971-4259-a72f-61f70d6046ef,Bond,30021.38,30514.2,2023-05-01,2025-03-15 13:16:53
6ad671a5-a911-451e-9b90-72e62d96c982,65fd884b-e909-42d0-bb47-7d7999019c44,ETF,85023.36,133152.08,2023-08-14,2025-03-15 13:16:53
844919ec-2fb3-45c1-afdd-52763fb40e77,18dc1710-0c68-4032-a173-cd904f130c9f,Crypto,20951.16,81948.19,2016-12-16,2025-03-15 13:16:53
583ce3e5-4b7a-4eee-9342-0e16e4de53b3,79d7f4be-7110-43d7-b756-f30c64e5eb9a,Mutual Fund,49767.38,88604.09,2020-08-02,2025-03-15 13:16:53
c50bcee7-2532-4d94-a5ab-0f8f8f26d89b,b71b3895-b73d-40f4-8e4c-bf78c7bf7b46,ETF,80692.45,41210.26,2020-12-16,2025-03-15 13:16:53
79dc90b4-7920-4ac3-b31e-0a01be73f6ed,602e61b9-053f-4763-b329-e59c95a511f3,Crypto,1139.16,19385.38,2022-03-24,2025-03-15 13:16:53
5d1c40e1-6523-4e61-9049-2c4a719a6bf7,8b419c1d-eaaf-427e-9538-4fad0527ca5b,ETF,34299.96,72789.45,2019-12-26,2025-03-15 13:16:53
cfc6458a-8b40-49c9-8d63-532805f6e507,e85f3113-cba4-49fc-bcce-25a30f90378b,ETF,11133.54,55605.72,2022-03-28,2025-03-15 13:16:53
841cac6b-8c4b-4fff-8fbe-65987f33ea70,59835aef-3de0-4f66-8fc1-56ea7e92f20c,Mutual Fund,82151.54,24703.09,2022-05-16,2025-03-15 13:16:53
3dc4c471-97d2-4ccc-bb8d-e5e4e56d71e9,555ad9e4-96eb-4668-ad82-49da70917af4,Crypto,47597.06,72313.89,2020-05-07,2025-03-15 13:16:53
3b19bfa4-27d5-43bc-a4ab-b62f8aafde3b,4f5559d6-077f-4206-8d66-0e51d8a60cf5,Crypto,44038.05,50872.2,2018-01-05,2025-03-15 13:16:53
46ef4a04-5733-49d0-89da-4835eb577503,b2b69345-f90a-4cbf-89ac-7416ba4671e2,Stock,64750.7,25337.71,2021-07-26,2025-03-15 13:16:53
ce7fd99c-a6d7-4a74-81c9-306a03569986,ad6c5abe-d03b-417d-93c9-b1a243064f10,Crypto,67229.99,22750.55,2022-04-15,2025-03-15 13:16:53
037424fc-2e2a-47c2-ac41-4f6be5e8957a,f70fe67b-0164-4a64-a9d8-90b476ba9b64,Stock,92378.52,56471.25,2020-09-08,2025-03-15 13:16:53
998816f3-75e8-4441-a246-e5b9e6f2b566,8235ebef-25d4-4339-a9c2-53c64f6d3b0f,Stock,59267.46,11896.9,2022-02-14,2025-03-15 13:16:53
a55c8191-9353-413e-804c-99b0f5e11cd8,b3e8abaf-4659-4cf7-8d0b-5760d03ad3a0,Mutual Fund,80560.75,60048.31,2019-09-06,2025-03-15 13:16:53
ebbaa21d-b6b9-46e9-9a14-5a2be9481749,c28c3234-296a-4f84-9177-d4eec6dd49e5,Mutual Fund,94782.37,119925.86,2018-05-09,2025-03-15 13:16:53
76e8f80f-02d4-417f-a0df-a3835e46536f,c858367e-849d-4926-9838-4ceddafd6526,Stock,69748.82,72545.01,2021-12-13,2025-03-15 13:16:53
242ab245-66cf-439b-80bf-63834a8de1b2,e8372d1f-2624-42eb-8423-e255c27c2f06,Stock,30278.56,68287.37,2022-03-04,2025-03-15 13:16:53
6b23d518-0662-49b7-9972-574b494ed195,6f21b1d9-dc94-4bce-a1fe-06e3a11aa5ac,Real Estate,93462.11,35862.14,2018-01-16,2025-03-15 13:16:53
e1e576c7-fa15-4155-a9ee-65dfed2a39b5,1a4604a1-b12a-4120-90d6-d93d08e29041,Crypto,31388.07,79091.09,2019-10-06,2025-03-15 13:16:53
0e37f4bb-2198-4a11-92e3-48b8737b647c,90a69297-d1de-4da6-96da-29cacdad5197,Mutual Fund,3238.62,117023.68,2022-10-14,2025-03-15 13:16:53
66553929-16b1-40ad-ba71-5d109a413d46,5d30960a-2407-461e-ab0e-56aa27e5d5e5,Real Estate,67816.72,106739.46,2022-12-10,2025-03-15 13:16:53
42609089-228d-4045-84eb-de2e16d91944,05ae4c94-5a38-4f08-89b0-dc2e4b5e8323,Crypto,43854.09,84643.96,2023-04-25,2025-03-15 13:16:53
de8692cd-026e-48d9-a06a-30e8575c6c8e,c8254125-b301-4a0f-a6d9-019619367872,Stock,62673.18,5189.19,2021-10-25,2025-03-15 13:16:53
6d679f45-9531-4df0-bb57-8090bc4808f9,979b4ad7-bf66-4d9b-89ec-c48c1c8163b1,Bond,79923.75,55056.21,2015-08-23,2025-03-15 13:16:53
8bf8a9d0-8529-4274-bf90-bb7292bbae33,2a1b7a61-f124-4db2-abb6-57c1cd2d581b,Crypto,29666.93,28336.69,2022-04-12,2025-03-15 13:16:53
8c0c66e6-97ea-404b-9f90-69195976e411,16b3a0d0-3d4f-4912-bb5f-b6ea76985c80,Mutual Fund,41099.4,93939.75,2022-12-09,2025-03-15 13:16:53
1bc97c2d-3768-4d40-b5a8-72c0409c2e3d,00077e9c-ed2b-40fb-9b9e-613a51ab73a6,Stock,10071.29,56846.12,2018-01-08,2025-03-15 13:16:53
18eaeaff-7cb0-4c65-a072-63da84954ac8,d7b5e07e-3e29-4454-aa98-c4eeee340983,Bond,98790.16,64043.38,2021-12-12,2025-03-15 13:16:53
c88b711e-e865-4898-bbf6-181e50146a07,5be64fb3-f663-4ae7-a354-6ed203114720,ETF,58737.98,61868.71,2017-12-29,2025-03-15 13:16:53
efb45760-da36-41cb-9370-40090b621a94,afb80d10-3f77-42d6-b4a0-6503d5897294,Mutual Fund,7979.27,35370.24,2023-05-18,2025-03-15 13:16:53
2501aa79-a32b-4f1f-acff-ebde1d07acfe,3231aa88-9cc9-433b-b651-b11bb7cb304b,Bond,46218.5,139658.48,2021-09-24,2025-03-15 13:16:53
b32926ac-126c-43c9-a368-d865ffe8a720,7d19501b-f200-4fe8-8df9-90091152f72b,Mutual Fund,5913.33,102197.24,2018-01-15,2025-03-15 13:16:53
6626d8d1-2f2c-4f2c-b665-1c061ee56eb7,3c61a4f0-796f-42fa-9677-9495e28a9bed,Bond,19491.03,28013.73,2016-04-20,2025-03-15 13:16:53
ebe71871-388c-4aed-9ae3-1b08173efe12,4e814017-cd51-4cb4-9585-4bb497e46cd7,Bond,15799.28,4326.69,2020-06-19,2025-03-15 13:16:53
d758e384-f787-448c-9e42-182e68a7d2df,906e9481-f325-4c8f-aaa8-6259f10f5895,Stock,23120.92,120620.78,2023-12-06,2025-03-15 13:16:53
1c3e7b9f-a9b3-4513-80dd-c40c298966d8,a44db7f1-bdc5-400a-ad2e-9f56c9378dd3,Stock,71881.62,105896.51,2018-01-12,2025-03-15 13:16:53
039e72fe-154c-4e6b-88df-3a44d5446f6a,dd9b2661-d499-423d-9ed1-f2fa767c3743,Mutual Fund,12399.42,34579.99,2023-09-27,2025-03-15 13:16:53
bbc79d36-5b8a-42d0-8b7b-27c3d6d60b0e,5d68d8b3-0de8-48e4-9107-0ed8bf500d8f,Stock,80298.49,16604.87,2018-10-01,2025-03-15 13:16:53
d9a63cf7-8284-44f0-b407-5644aad31305,45ece67e-9850-402e-b806-ac310379971b,Real Estate,28453.85,39582.36,2018-10-31,2025-03-15 13:16:53
76895a58-8988-42e7-9a76-692a28bdff99,c4818739-63d6-4710-bcf0-69b135f35256,ETF,10016.7,65387.58,2016-02-23,2025-03-15 13:16:53
1de5e80e-b271-40bf-8799-b5b2f3e340d5,42c7dc88-b53f-4c25-8fe0-92685f6c0624,Real Estate,86807.87,123845.27,2017-08-08,2025-03-15 13:16:53
c7f7fd52-8e73-4d0b-9c8a-87a49207a5b8,eb2c848b-76e1-4137-a9b9-396bfb2576e5,Real Estate,11887.8,40857.91,2015-08-09,2025-03-15 13:16:53
f08d424e-6315-4b01-8b19-0e9f0ffa62e3,a9f97476-546a-4e12-b3b6-cff03ae550a2,ETF,97720.49,27301.15,2017-08-14,2025-03-15 13:16:53
16a813ef-1e96-4ff9-9920-3ed29d7a6aaa,1de84966-17c8-4d85-9fcc-2b693bf38bd4,Bond,75731.11,85913.81,2022-09-16,2025-03-15 13:16:53
abde38d9-358b-49c9-957c-aa3159681914,f968161a-780e-47dc-9704-7e388c6558bc,Real Estate,59229.53,33509.93,2023-06-23,2025-03-15 13:16:53
3b291364-9505-4c35-acf7-cc3af0ef9c0b,af35bf4a-415f-4ab9-87f6-431a3b1205e8,Stock,82432.66,56516.64,2017-03-11,2025-03-15 13:16:53
f6008695-7bf2-47f4-84ec-5667ca390df3,530b1c19-2194-49f6-b774-bdda304d9403,Stock,34114.7,16836.96,2019-11-16,2025-03-15 13:16:53
52e5e3ed-4637-4111-bbf4-9c1dd45ff959,19e6be9d-11cb-4081-91ba-95015db63f6e,Bond,58438.74,96324.99,2023-01-08,2025-03-15 13:16:53
eac6be64-d412-4923-92a3-739f211052fb,759006ca-17bc-451c-ac20-72c33c38d60f,Crypto,1839.18,77902.77,2021-05-15,2025-03-15 13:16:53
d55a8013-6c23-424f-b7bb-8d2afc455311,39d75a0e-2ae9-4038-aa44-9d16ca14fcc4,Real Estate,81836.04,75766.65,2015-06-23,2025-03-15 13:16:53
4276647e-fffa-4686-a1ca-144ff5c30ceb,76b1abdd-e41c-4b89-8c7f-4a1ce63d0f6c,Bond,29959.86,129017.16,2015-10-12,2025-03-15 13:16:53
59a52eb4-2912-40d4-a8e4-a00521df03d1,fd5b88f9-6bfc-45ec-8ddf-e1f587402cd5,Real Estate,44415.33,12092.23,2017-09-26,2025-03-15 13:16:53
238eba05-7d46-48fb-84c5-6a9c06e00f4f,44156cbf-83fe-4f8e-9ba8-884b53319230,Stock,69172.91,31057.52,2023-07-19,2025-03-15 13:16:53
e9a81986-541b-40b9-b315-146143862375,5e9b349b-f156-4dea-93c0-d15deb6cd805,Bond,48306.57,55761.76,2023-06-21,2025-03-15 13:16:53
055f4019-5b5e-4118-8ef9-a5b9ade3702e,eb299e14-745f-40b7-9adf-c870d7331d1b,Real Estate,21637.37,76390.12,2019-05-22,2025-03-15 13:16:53
fc0171e3-19b4-4dfd-a82b-f0d3f1830036,382f2e18-2a0c-483a-b278-c9b089cd4d78,Mutual Fund,52896.12,149665.0,2021-06-16,2025-03-15 13:16:53
a464767f-a00b-487d-a72f-588f7df84ec9,41fd44a3-8741-4880-a740-76e231d156f1,Bond,23109.29,49953.04,2019-03-24,2025-03-15 13:16:53
4e833af9-9af5-4d64-bea8-1bc85a08baef,b99a76b7-0487-4b9b-907f-ec828596f89c,Stock,25521.9,140196.48,2020-07-03,2025-03-15 13:16:53
786b1f09-f1a6-4159-8824-f72def9aa904,ef446262-6727-403f-a087-59c49a4e59fa,ETF,40418.09,133389.79,2017-09-29,2025-03-15 13:16:53
0384d86a-ef35-4306-abdd-2e5a8942a2a7,b0152265-6fb0-43d5-be04-07275ab88825,Crypto,94458.59,104556.97,2015-02-24,2025-03-15 13:16:53
a9dafd0d-41f6-4f77-81da-38a99346c0b1,d0e75855-afe8-408e-81fe-12b6f89aa60b,Crypto,75164.43,42182.63,2021-10-14,2025-03-15 13:16:53
4391bb74-31b1-428d-ac48-b833f10ce066,890f768c-8fe0-4b3a-b4ea-694fd08e6826,Mutual Fund,79951.1,9060.43,2020-12-25,2025-03-15 13:16:53
61d472ce-7018-40a3-9127-0ce6da8d2da6,aa71f2eb-5ed4-459a-a14e-325ee0ad887e,Crypto,10595.05,134752.7,2017-08-15,2025-03-15 13:16:53
07810872-d4af-48ed-992d-7b0c0d97f9b9,1428f5b2-3e5c-4fba-9192-ecce9853bddf,Mutual Fund,41338.74,26257.49,2018-06-15,2025-03-15 13:16:53
94516e2f-147d-4167-932f-42dfac174fb5,98234c55-f4c0-4a9a-8a14-d2537f84b355,Real Estate,5302.39,18639.08,2016-10-16,2025-03-15 13:16:53
f3c459b4-05c3-4e52-bfbd-073770795b6a,fb54415e-b392-4645-86c1-ce34c12fb46f,Stock,56144.0,33507.85,2015-10-20,2025-03-15 13:16:53
6481e720-923f-4c0c-a38f-7f98a6f6c6de,6f9f91d5-fd13-4e1c-8cff-119b372b5e03,Mutual Fund,30591.67,113254.93,2019-11-21,2025-03-15 13:16:53
be1071ff-3352-412c-a5b4-c57d51878d1f,28bb0354-c32f-48e6-845c-7b08f56b3fc1,Stock,1598.84,10669.87,2017-09-30,2025-03-15 13:16:53
0e1bc876-3646-46af-a2a5-48a7b2a3b562,09cda1ce-6034-495b-bf15-82c286443f87,ETF,92455.55,88118.02,2015-03-26,2025-03-15 13:16:53
a84cfe5f-48f4-437d-bd66-981839dc5f67,beab3526-9570-407d-a9b2-de5d0962ee6b,Stock,11696.54,94252.66,2019-01-23,2025-03-15 13:16:53
29a79456-c397-490d-91f0-91d578402e71,ce1de67c-36ec-42c0-bb7f-e54612c66619,Mutual Fund,39564.57,16759.2,2017-11-23,2025-03-15 13:16:53
c69592d0-7a09-4ba3-b49f-e9773473adab,c7873215-2bcc-4a5e-8348-f48e4c730a81,Mutual Fund,43071.43,45561.46,2019-01-08,2025-03-15 13:16:53
5c570545-27cf-49c4-9635-2cab37fe32f6,76a6ea50-a454-462a-88e5-f3ffd1545b20,Bond,46769.12,55837.06,2022-12-25,2025-03-15 13:16:53
18dcbc9b-110f-4737-bb0f-13e0b5b529e7,8d01600e-a865-4cc8-865c-7d4a0d7517c3,Mutual Fund,84654.26,58119.18,2020-05-12,2025-03-15 13:16:53
b67ff268-19cb-4f22-b500-0b39c536f014,fbe51c8a-e8ca-4d4f-8d63-a0851e2dc5cf,ETF,24867.86,20266.55,2023-07-07,2025-03-15 13:16:53
6ac65dc2-9b37-46ba-b1e8-f8bbaadf64a4,52daa1e1-e183-4dd8-bc59-e3ef7f4b7c86,Real Estate,41257.98,44128.64,2016-11-27,2025-03-15 13:16:53
3732d8af-9d0f-49a2-a7b4-2624da1f357f,de9e84ea-64fc-47fc-b221-58e58bfc1ab7,Real Estate,69224.79,3172.84,2019-12-15,2025-03-15 13:16:53
b62c25fb-4a97-48e9-982c-34325c612466,b0013415-7a8d-4708-9712-7beb1eede906,ETF,65401.88,111212.21,2016-08-07,2025-03-15 13:16:53
983ff4b8-e4a0-4530-9af3-b4686f5ccf09,cb95738d-da19-4bf2-b465-f21a5af1932a,Bond,72556.53,96527.99,2015-09-15,2025-03-15 13:16:53
c64d5993-f4e2-42ec-9c98-3166febf15d2,0e121c5c-c584-4120-81f7-cd89f829a2ac,ETF,10970.62,121449.93,2018-01-05,2025-03-15 13:16:53
6abd30d2-7c85-4595-b380-869dc333e4ad,7166d766-00cc-4169-9504-907bdc892190,Stock,47434.58,118814.04,2021-09-18,2025-03-15 13:16:53
cd8972e6-5ed6-492e-a319-25d783faf0ee,0fd9b939-3ee6-4301-b1df-122ce3ffcd68,Crypto,47266.97,112394.93,2016-02-19,2025-03-15 13:16:53
0bf1f174-7784-4d6b-a3a0-87f2153e8da8,393621d3-8cb6-49ba-947e-d6851b607846,ETF,49799.64,146404.73,2017-12-23,2025-03-15 13:16:53
e3e3aca9-6532-48ad-8cb2-a2f14c1c1184,9e2ccee3-0b55-4287-b768-e5167a2ad88d,Real Estate,62555.34,53195.54,2015-03-22,2025-03-15 13:16:53
ba451fa1-c276-403c-8a22-cc2159470230,3e4a980d-1e77-4280-9889-47e1e06f27a6,Real Estate,42389.36,9688.64,2019-12-17,2025-03-15 13:16:53
71bdc41a-4f01-40ef-804f-8efe5730041e,3f52578f-a256-4dbf-9938-d99518bc761a,Mutual Fund,94749.65,16644.77,2015-09-06,2025-03-15 13:16:53
c22c19b0-6640-49b1-b33e-9daec09811b5,5b23350d-99ca-4845-80b3-c68deace4a08,Bond,84366.78,146016.64,2017-02-25,2025-03-15 13:16:53
01a6412c-bb2a-4ba9-836b-d04382fba8db,ca8e0876-4390-49b1-a142-7b8a8bd511a1,Real Estate,58356.99,94041.59,2020-08-26,2025-03-15 13:16:53
25fa3549-175c-4a24-8ac7-fc562f908107,b4ca7811-7b55-4661-a00b-3197160dd9e0,ETF,1024.97,92590.33,2022-05-17,2025-03-15 13:16:53
63908f74-8006-4a38-bd84-8a56e71039d2,e7ce2a3b-5dad-4183-8518-c98bd2e5d7af,ETF,25000.48,106473.54,2019-10-09,2025-03-15 13:16:53
4e469f1c-371c-4362-92c6-f13190e1be2d,8090759b-4699-4724-b833-b30e9ab525c6,Stock,42425.79,113847.51,2020-01-07,2025-03-15 13:16:53
ce5a1f82-0a49-45e2-a7b2-f95e9d1866c2,d0d13c69-4424-4b9d-b456-1c6e7cf9634e,Real Estate,3719.28,149367.9,2021-05-09,2025-03-15 13:16:53
2d82399c-b3ff-4be4-a42b-43f544ad3d28,d4a4ebab-9932-4e2d-935d-c06ad3124bc6,Real Estate,6937.73,142241.48,2021-08-17,2025-03-15 13:16:53
e2f9d64e-4c24-4b68-b773-23dc835d3edf,d6457bf6-37b7-4ad7-b5b5-9923a82e9820,Stock,92860.92,48413.64,2023-05-21,2025-03-15 13:16:53
9edb19df-58d5-4191-9609-ab4a51e79de3,61ba2be1-d95c-436d-a491-72c5f8be6480,Real Estate,13491.01,145177.05,2022-02-19,2025-03-15 13:16:53
9ec87e7e-b25a-412f-a677-d78afb805998,8564d3af-0558-46cc-a8ba-21fd0948c336,Stock,49738.45,9927.3,2016-05-21,2025-03-15 13:16:53
c8c44710-3c97-4ad4-9567-297e7b0e8068,fcc8dff2-6e63-44af-8fcd-fdf543852b07,ETF,23211.93,44108.44,2016-02-11,2025-03-15 13:16:53
c540db50-6596-43a7-8a7b-9aeb35966126,b1e7b5df-e4b0-4fb1-b055-0ad6ab56252e,Mutual Fund,51706.01,29763.09,2021-06-21,2025-03-15 13:16:53
63c8a43a-d571-4cae-9aaa-59217d699164,ee55010d-4e1a-4fbc-a909-a95b3d5a4247,Crypto,24732.37,43294.47,2015-06-15,2025-03-15 13:16:53
